ds,unique_id,ARIMA,y,Interval,MAE,RMSE
2023-05-17,AAPL,193.59804633182443,171.2023162841797,15,53.37693286795143,60.28932379465537
2023-05-18,AAPL,196.27312318176726,173.54200744628906,15,53.37693286795143,60.28932379465537
2023-05-19,AAPL,198.37455143799363,173.65106201171875,15,53.37693286795143,60.28932379465537
2023-05-22,AAPL,197.9032343797355,172.69931030273438,15,53.37693286795143,60.28932379465537
2023-05-23,AAPL,196.21967196471272,170.08206176757812,15,53.37693286795143,60.28932379465537
2023-05-24,AAPL,198.63861082833148,170.35964965820312,15,53.37693286795143,60.28932379465537
2023-05-25,AAPL,197.83221387658782,171.49977111816406,15,53.37693286795143,60.28932379465537
2023-05-26,AAPL,201.265786419742,173.91871643066406,15,53.37693286795143,60.28932379465537
2023-05-30,AAPL,205.2842789143494,175.77259826660156,15,53.37693286795143,60.28932379465537
2023-05-31,AAPL,202.8871014918172,175.72305297851562,15,53.37693286795143,60.28932379465537
2023-06-01,AAPL,206.32471402756784,178.53857421875,15,53.37693286795143,60.28932379465537
2023-06-02,AAPL,209.4710223495601,179.39117431640625,15,53.37693286795143,60.28932379465537
2023-06-05,AAPL,206.44112687343488,178.032958984375,15,53.37693286795143,60.28932379465537
2023-06-06,AAPL,205.09778163334127,177.66616821289062,15,53.37693286795143,60.28932379465537
2023-06-07,AAPL,202.9503293243914,176.2881622314453,15,53.37693286795143,60.28932379465537
2023-06-08,AAPL,204.94035182054196,179.0144500732422,15,53.37693286795143,60.28932379465537
2023-06-09,AAPL,206.84063682731886,179.40109252929688,15,53.37693286795143,60.28932379465537
2023-06-12,AAPL,210.22080914160483,182.20669555664065,15,53.37693286795143,60.28932379465537
2023-06-13,AAPL,210.892494686909,181.73085021972656,15,53.37693286795143,60.28932379465537
2023-06-14,AAPL,213.00351174451853,182.3653259277344,15,53.37693286795143,60.28932379465537
2023-06-15,AAPL,215.51455042777877,184.40756225585935,15,53.37693286795143,60.28932379465537
2023-06-16,AAPL,212.5372071765582,183.32696533203125,15,53.37693286795143,60.28932379465537
2023-06-20,AAPL,213.91434767846573,183.4161834716797,15,53.37693286795143,60.28932379465537
2023-06-21,AAPL,212.57852125966934,182.3752593994141,15,53.37693286795143,60.28932379465537
2023-06-22,AAPL,214.68722749783268,185.3890380859375,15,53.37693286795143,60.28932379465537
2023-06-23,AAPL,213.67577586582024,185.07179260253903,15,53.37693286795143,60.28932379465537
2023-06-26,AAPL,213.04681279945487,183.6739501953125,15,53.37693286795143,60.28932379465537
2023-06-27,AAPL,216.06027511833588,186.43991088867188,15,53.37693286795143,60.28932379465537
2023-06-28,AAPL,219.23286121747657,187.6196746826172,15,53.37693286795143,60.28932379465537
2023-06-29,AAPL,220.68212688769023,187.9567413330078,15,53.37693286795143,60.28932379465537
2023-06-30,AAPL,224.58800626993377,192.29901123046875,15,53.37693286795143,60.28932379465537
2023-07-03,AAPL,223.21277861277468,190.802001953125,15,53.37693286795143,60.28932379465537
2023-07-05,AAPL,222.35343476998028,189.6817321777344,15,53.37693286795143,60.28932379465537
2023-07-06,AAPL,224.08928393766166,190.1576232910156,15,53.37693286795143,60.28932379465537
2023-07-07,AAPL,222.40087555176106,189.037353515625,15,53.37693286795143,60.28932379465537
2023-07-10,AAPL,220.94945961121056,186.9851837158203,15,53.37693286795143,60.28932379465537
2023-07-11,AAPL,220.0930464826549,186.4597625732422,15,53.37693286795143,60.28932379465537
2023-07-12,AAPL,223.30626055739185,188.1351776123047,15,53.37693286795143,60.28932379465537
2023-07-13,AAPL,224.45471118709224,188.8985595703125,15,53.37693286795143,60.28932379465537
2023-07-14,AAPL,226.46853048586362,189.0472717285156,15,53.37693286795143,60.28932379465537
2023-07-17,AAPL,230.36679791374019,192.31884765625,15,53.37693286795143,60.28932379465537
2023-07-18,AAPL,229.20734081527257,192.06106567382807,15,53.37693286795143,60.28932379465537
2023-07-19,AAPL,232.0953089520408,193.41928100585935,15,53.37693286795143,60.28932379465537
2023-07-20,AAPL,230.16745568094694,191.46627807617188,15,53.37693286795143,60.28932379465537
2023-07-21,AAPL,226.620429577206,190.28651428222656,15,53.37693286795143,60.28932379465537
2023-07-24,AAPL,229.4068055492937,191.08950805664065,15,53.37693286795143,60.28932379465537
2023-07-25,AAPL,231.97443951219057,191.95204162597656,15,53.37693286795143,60.28932379465537
2023-07-26,AAPL,234.01477870998195,192.82443237304688,15,53.37693286795143,60.28932379465537
2023-07-27,AAPL,233.3446226871418,191.55548095703125,15,53.37693286795143,60.28932379465537
2023-07-28,AAPL,237.40266643178387,194.1429901123047,15,53.37693286795143,60.28932379465537
2023-07-31,AAPL,239.5921624425123,194.75765991210935,15,53.37693286795143,60.28932379465537
2023-08-01,AAPL,238.31072570832683,193.92491149902344,15,53.37693286795143,60.28932379465537
2023-08-02,AAPL,235.45833310296496,190.9209747314453,15,53.37693286795143,60.28932379465537
2023-08-03,AAPL,233.57896908126202,189.5231475830078,15,53.37693286795143,60.28932379465537
2023-08-04,AAPL,226.48801487151104,180.42222595214844,15,53.37693286795143,60.28932379465537
2023-08-07,AAPL,223.41346101695254,177.3092803955078,15,53.37693286795143,60.28932379465537
2023-08-08,AAPL,225.0315613059014,178.2510986328125,15,53.37693286795143,60.28932379465537
2023-08-09,AAPL,223.8020054235517,176.6549530029297,15,53.37693286795143,60.28932379465537
2023-08-10,AAPL,222.89850237913697,176.43682861328125,15,53.37693286795143,60.28932379465537
2023-08-11,AAPL,224.1337308535572,176.49639892578125,15,53.37693286795143,60.28932379465537
2023-08-14,AAPL,225.99579410355884,178.15426635742188,15,53.37693286795143,60.28932379465537
2023-08-15,AAPL,224.42644042331247,176.1588897705078,15,53.37693286795143,60.28932379465537
2023-08-16,AAPL,223.35183381848827,175.28530883789062,15,53.37693286795143,60.28932379465537
2023-08-17,AAPL,220.0168257784302,172.73397827148438,15,53.37693286795143,60.28932379465537
2023-08-18,AAPL,221.25724554000652,173.22042846679688,15,53.37693286795143,60.28932379465537
2023-08-21,AAPL,223.0283752476991,174.5605926513672,15,53.37693286795143,60.28932379465537
2023-08-22,AAPL,224.97654231685453,175.9404754638672,15,53.37693286795143,60.28932379465537
2023-08-23,AAPL,228.2263447561416,179.80218505859375,15,53.37693286795143,60.28932379465537
2023-08-24,AAPL,227.31541999092923,175.0966796875,15,53.37693286795143,60.28932379465537
2023-08-25,AAPL,229.95046034086494,177.31044006347656,15,53.37693286795143,60.28932379465537
2023-08-28,AAPL,230.92105779561308,178.8789520263672,15,53.37693286795143,60.28932379465537
2023-08-29,AAPL,233.77001116694473,182.7803497314453,15,53.37693286795143,60.28932379465537
2023-08-30,AAPL,236.0531354765228,186.28468322753903,15,53.37693286795143,60.28932379465537
2023-08-31,AAPL,237.319167113844,186.5030670166016,15,53.37693286795143,60.28932379465537
2023-09-01,AAPL,238.1613483073756,188.08151245117188,15,53.37693286795143,60.28932379465537
2023-09-05,AAPL,239.69409469526377,188.3197479248047,15,53.37693286795143,60.28932379465537
2023-09-06,AAPL,234.73284112731415,181.5791473388672,15,53.37693286795143,60.28932379465537
2023-09-07,AAPL,230.07840289207348,176.26809692382812,15,53.37693286795143,60.28932379465537
2023-09-08,AAPL,230.9108980290502,176.88356018066406,15,53.37693286795143,60.28932379465537
2023-09-11,AAPL,231.87887694786062,178.05499267578125,15,53.37693286795143,60.28932379465537
2023-09-12,AAPL,228.17369999761507,175.01727294921875,15,53.37693286795143,60.28932379465537
2023-09-13,AAPL,224.27231893970452,172.9424591064453,15,53.37693286795143,60.28932379465537
2023-09-14,AAPL,226.86521529205976,174.46131896972656,15,53.37693286795143,60.28932379465537
2023-09-15,AAPL,223.2533065445416,173.7366485595703,15,53.37693286795143,60.28932379465537
2023-09-18,AAPL,225.3176004673095,176.67507934570312,15,53.37693286795143,60.28932379465537
2023-09-19,AAPL,225.8565787362366,177.76708984375,15,53.37693286795143,60.28932379465537
2023-09-20,AAPL,222.2407087544525,174.213134765625,15,53.37693286795143,60.28932379465537
2023-09-21,AAPL,219.96403996933458,172.6644744873047,15,53.37693286795143,60.28932379465537
2023-09-22,AAPL,220.78507180793616,173.5182342529297,15,53.37693286795143,60.28932379465537
2023-09-25,AAPL,222.12382022302478,174.7988739013672,15,53.37693286795143,60.28932379465537
2023-09-26,AAPL,220.41631846444804,170.7088623046875,15,53.37693286795143,60.28932379465537
2023-09-27,AAPL,218.9638595658794,169.18995666503906,15,53.37693286795143,60.28932379465537
2023-09-28,AAPL,219.74003171213857,169.44808959960938,15,53.37693286795143,60.28932379465537
2023-09-29,AAPL,220.38088545410483,169.9642791748047,15,53.37693286795143,60.28932379465537
2023-10-02,AAPL,223.30696522020452,172.48580932617188,15,53.37693286795143,60.28932379465537
2023-10-03,AAPL,221.99605027825191,171.14561462402344,15,53.37693286795143,60.28932379465537
2023-10-04,AAPL,222.92065130227,172.396484375,15,53.37693286795143,60.28932379465537
2023-10-05,AAPL,224.5502535103452,173.63734436035156,15,53.37693286795143,60.28932379465537
2023-10-06,AAPL,225.7139183003348,176.19862365722656,15,53.37693286795143,60.28932379465537
2023-10-09,AAPL,226.7582174070387,177.68768310546875,15,53.37693286795143,60.28932379465537
2023-10-10,AAPL,226.51549581605525,177.09202575683594,15,53.37693286795143,60.28932379465537
2023-10-11,AAPL,228.55394471856823,178.49180603027344,15,53.37693286795143,60.28932379465537
2023-10-12,AAPL,229.6872516327016,179.3951873779297,15,53.37693286795143,60.28932379465537
2023-10-13,AAPL,226.73937301926156,177.54872131347656,15,53.37693286795143,60.28932379465537
2023-10-16,AAPL,227.09330931024817,177.41964721679688,15,53.37693286795143,60.28932379465537
2023-10-17,AAPL,225.17174729825385,175.86106872558594,15,53.37693286795143,60.28932379465537
2023-10-18,AAPL,222.50110088478513,174.5605926513672,15,53.37693286795143,60.28932379465537
2023-10-19,AAPL,220.3026514650074,174.18336486816406,15,53.37693286795143,60.28932379465537
2023-10-20,AAPL,216.03258722357066,171.62216186523438,15,53.37693286795143,60.28932379465537
2023-10-23,AAPL,217.72066765750543,171.7412567138672,15,53.37693286795143,60.28932379465537
2023-10-24,AAPL,218.22679866611514,172.17808532714844,15,53.37693286795143,60.28932379465537
2023-10-25,AAPL,214.89629548822967,169.8551025390625,15,53.37693286795143,60.28932379465537
2023-10-26,AAPL,209.92709483097144,165.67572021484375,15,53.37693286795143,60.28932379465537
2023-10-27,AAPL,210.98983256859256,166.99606323242188,15,53.37693286795143,60.28932379465537
2023-10-30,AAPL,213.6104243185774,169.05096435546875,15,53.37693286795143,60.28932379465537
2023-10-31,AAPL,214.17582731506153,169.52749633789062,15,53.37693286795143,60.28932379465537
2023-11-01,AAPL,217.00009478512996,172.70420837402344,15,53.37693286795143,60.28932379465537
2023-11-02,AAPL,221.2648741567288,176.27804565429688,15,53.37693286795143,60.28932379465537
2023-11-03,AAPL,219.11436967591044,175.3647003173828,15,53.37693286795143,60.28932379465537
2023-11-06,AAPL,222.10770179049166,177.92593383789062,15,53.37693286795143,60.28932379465537
2023-11-07,AAPL,225.11961623837877,180.49713134765625,15,53.37693286795143,60.28932379465537
2023-11-08,AAPL,226.75601504917557,181.559326171875,15,53.37693286795143,60.28932379465537
2023-11-09,AAPL,226.18401895775958,181.0828094482422,15,53.37693286795143,60.28932379465537
2023-11-10,AAPL,228.68590914731212,185.2875518798828,15,53.37693286795143,60.28932379465537
2023-11-13,AAPL,226.85417697010828,183.6970977783203,15,53.37693286795143,60.28932379465537
2023-11-14,AAPL,229.6937182375641,186.32135009765625,15,53.37693286795143,60.28932379465537
2023-11-15,AAPL,233.07491697702406,186.8879547119141,15,53.37693286795143,60.28932379465537
2023-11-16,AAPL,234.62681506265122,188.5778045654297,15,53.37693286795143,60.28932379465537
2023-11-17,AAPL,233.4093289953367,188.5579071044922,15,53.37693286795143,60.28932379465537
2023-11-20,AAPL,234.9435514212467,190.30743408203125,15,53.37693286795143,60.28932379465537
2023-11-21,AAPL,233.53535061663712,189.5022430419922,15,53.37693286795143,60.28932379465537
2023-11-22,AAPL,234.47481408641337,190.1682586669922,15,53.37693286795143,60.28932379465537
2023-11-24,AAPL,233.8806288237479,188.83624267578125,15,53.37693286795143,60.28932379465537
2023-11-27,AAPL,232.69894193442025,188.6573181152344,15,53.37693286795143,60.28932379465537
2023-11-28,AAPL,233.68946432765853,189.2636566162109,15,53.37693286795143,60.28932379465537
2023-11-29,AAPL,232.1327982214504,188.2398223876953,15,53.37693286795143,60.28932379465537
2023-11-30,AAPL,234.34426338016576,188.8163604736328,15,53.37693286795143,60.28932379465537
2023-12-01,AAPL,235.26925791796637,190.0986785888672,15,53.37693286795143,60.28932379465537
2023-12-04,AAPL,234.6171706648115,188.29946899414065,15,53.37693286795143,60.28932379465537
2023-12-05,AAPL,237.64079385004464,192.26565551757807,15,53.37693286795143,60.28932379465537
2023-12-06,AAPL,236.5016870000592,191.17222595214844,15,53.37693286795143,60.28932379465537
2023-12-07,AAPL,238.61841008751577,193.11056518554688,15,53.37693286795143,60.28932379465537
2023-12-08,AAPL,241.29367145482723,194.5419921875,15,53.37693286795143,60.28932379465537
2023-12-11,AAPL,238.50752570432982,192.02708435058597,15,53.37693286795143,60.28932379465537
2023-12-12,AAPL,241.43949628299669,193.5479736328125,15,53.37693286795143,60.28932379465537
2023-12-13,AAPL,244.8655029837937,196.7785797119141,15,53.37693286795143,60.28932379465537
2023-12-14,AAPL,248.03192109866438,196.9276580810547,15,53.37693286795143,60.28932379465537
2023-12-15,AAPL,245.4736341758077,196.39089965820312,15,53.37693286795143,60.28932379465537
2023-12-18,AAPL,243.72438645063278,194.72091674804688,15,53.37693286795143,60.28932379465537
2023-12-19,AAPL,246.12109582215575,195.7646484375,15,53.37693286795143,60.28932379465537
2023-12-20,AAPL,244.2972257488722,193.6672515869141,15,53.37693286795143,60.28932379465537
2023-12-21,AAPL,243.31649189937428,193.51812744140625,15,53.37693286795143,60.28932379465537
2023-12-22,AAPL,243.2430344612006,192.444580078125,15,53.37693286795143,60.28932379465537
2023-12-26,AAPL,241.4413240207916,191.8978729248047,15,53.37693286795143,60.28932379465537
2023-12-27,AAPL,243.74019385663334,191.99725341796875,15,53.37693286795143,60.28932379465537
2023-12-28,AAPL,244.526748351989,192.4247131347656,15,53.37693286795143,60.28932379465537
2023-12-29,AAPL,242.80972453096356,191.38096618652344,15,53.37693286795143,60.28932379465537
2024-01-02,AAPL,239.409885731273,184.53207397460935,15,53.37693286795143,60.28932379465537
2024-01-03,AAPL,236.92528016559316,183.1503753662109,15,53.37693286795143,60.28932379465537
2024-01-04,AAPL,232.7682905129467,180.82437133789065,15,53.37693286795143,60.28932379465537
2024-01-05,AAPL,231.30612898284176,180.0986785888672,15,53.37693286795143,60.28932379465537
2024-01-08,AAPL,236.17904725513628,184.4525604248047,15,53.37693286795143,60.28932379465537
2024-01-09,AAPL,235.88265275484216,184.0350646972656,15,53.37693286795143,60.28932379465537
2024-01-10,AAPL,237.50239382422987,185.07879638671875,15,53.37693286795143,60.28932379465537
2024-01-11,AAPL,236.91036967848268,184.48239135742188,15,53.37693286795143,60.28932379465537
2024-01-12,AAPL,238.3166919847713,184.81040954589844,15,53.37693286795143,60.28932379465537
2024-01-16,AAPL,236.39639055387295,182.5340881347656,15,53.37693286795143,60.28932379465537
2024-01-17,AAPL,235.01548377510346,181.58973693847656,15,53.37693286795143,60.28932379465537
2024-01-18,AAPL,239.66509508911128,187.50425720214844,15,53.37693286795143,60.28932379465537
2024-01-19,AAPL,242.48438932736696,190.4167633056641,15,53.37693286795143,60.28932379465537
2024-01-22,AAPL,245.14436172812265,192.73284912109372,15,53.37693286795143,60.28932379465537
2024-01-23,AAPL,248.8881805137226,194.01515197753903,15,53.37693286795143,60.28932379465537
2024-01-24,AAPL,247.8277519557967,193.33920288085935,15,53.37693286795143,60.28932379465537
2024-01-25,AAPL,247.25721219887106,193.0111846923828,15,53.37693286795143,60.28932379465537
2024-01-26,AAPL,245.33857583986315,191.2716217041016,15,53.37693286795143,60.28932379465537
2024-01-29,AAPL,242.58365975362386,190.5857391357422,15,53.37693286795143,60.28932379465537
2024-01-30,AAPL,239.30837065361877,186.91775512695312,15,53.37693286795143,60.28932379465537
2024-01-31,AAPL,235.84064087179704,183.2994842529297,15,53.37693286795143,60.28932379465537
2024-02-01,AAPL,238.1299165446257,185.74481201171875,15,53.37693286795143,60.28932379465537
2024-02-02,AAPL,235.13928965665974,184.74082946777344,15,53.37693286795143,60.28932379465537
2024-02-05,AAPL,238.05127254649182,186.55990600585935,15,53.37693286795143,60.28932379465537
2024-02-06,AAPL,239.99134280271107,188.17025756835935,15,53.37693286795143,60.28932379465537
2024-02-07,AAPL,239.92339570647718,188.2795867919922,15,53.37693286795143,60.28932379465537
2024-02-08,AAPL,237.50939743952267,187.1960906982422,15,53.37693286795143,60.28932379465537
2024-02-09,AAPL,237.97136198283033,187.9624786376953,15,53.37693286795143,60.28932379465537
2024-02-12,AAPL,235.74423535370957,186.27044677734372,15,53.37693286795143,60.28932379465537
2024-02-13,AAPL,233.78929210584812,184.1703643798828,15,53.37693286795143,60.28932379465537
2024-02-14,AAPL,232.1137226231347,183.2845458984375,15,53.37693286795143,60.28932379465537
2024-02-15,AAPL,230.67624919448932,182.9959259033203,15,53.37693286795143,60.28932379465537
2024-02-16,AAPL,229.0430558935909,181.4532165527344,15,53.37693286795143,60.28932379465537
2024-02-20,AAPL,228.24070354770873,180.70672607421875,15,53.37693286795143,60.28932379465537
2024-02-21,AAPL,230.82464104115144,181.4631805419922,15,53.37693286795143,60.28932379465537
2024-02-22,AAPL,231.96570295256336,183.5035095214844,15,53.37693286795143,60.28932379465537
2024-02-23,AAPL,230.3828410676263,181.66221618652344,15,53.37693286795143,60.28932379465537
2024-02-26,AAPL,227.5558035222689,180.30860900878903,15,53.37693286795143,60.28932379465537
2024-02-27,AAPL,228.66077779186475,181.77171325683597,15,53.37693286795143,60.28932379465537
2024-02-28,AAPL,226.818174072656,180.5673828125,15,53.37693286795143,60.28932379465537
2024-02-29,AAPL,223.32656742643962,179.9005584716797,15,53.37693286795143,60.28932379465537
2024-03-01,AAPL,220.39245010899913,178.81565856933594,15,53.37693286795143,60.28932379465537
2024-03-04,AAPL,217.15563642886832,174.277099609375,15,53.37693286795143,60.28932379465537
2024-03-05,AAPL,213.47800231710073,169.32049560546875,15,53.37693286795143,60.28932379465537
2024-03-06,AAPL,211.05184251541945,168.3251953125,15,53.37693286795143,60.28932379465537
2024-03-07,AAPL,208.78316679014375,168.20574951171875,15,53.37693286795143,60.28932379465537
2024-03-08,AAPL,211.48371613419823,169.92762756347656,15,53.37693286795143,60.28932379465537
2024-03-11,AAPL,213.88816519474108,171.93812561035156,15,53.37693286795143,60.28932379465537
2024-03-12,AAPL,214.97367281613816,172.41587829589844,15,53.37693286795143,60.28932379465537
2024-03-13,AAPL,211.80958934870995,170.3257598876953,15,53.37693286795143,60.28932379465537
2024-03-14,AAPL,214.39286542841162,172.18695068359375,15,53.37693286795143,60.28932379465537
2024-03-15,AAPL,211.13389097869725,171.80874633789062,15,53.37693286795143,60.28932379465537
2024-03-18,AAPL,212.2924847552263,172.90357971191406,15,53.37693286795143,60.28932379465537
2024-03-19,AAPL,214.58031170138628,175.25250244140625,15,53.37693286795143,60.28932379465537
2024-03-20,AAPL,216.70982159796313,177.83030700683594,15,53.37693286795143,60.28932379465537
2024-03-21,AAPL,211.61342225142502,170.5646209716797,15,53.37693286795143,60.28932379465537
2024-03-22,AAPL,213.7314542454139,171.4703369140625,15,53.37693286795143,60.28932379465537
2024-03-25,AAPL,212.5373909176247,170.04708862304688,15,53.37693286795143,60.28932379465537
2024-03-26,AAPL,210.22244858527125,168.91241455078125,15,53.37693286795143,60.28932379465537
2024-03-27,AAPL,212.24804349846926,172.49549865722656,15,53.37693286795143,60.28932379465537
2024-03-28,AAPL,209.01386824717397,170.67410278320312,15,53.37693286795143,60.28932379465537
2024-04-01,AAPL,206.1729851729647,169.2309112548828,15,53.37693286795143,60.28932379465537
2024-04-02,AAPL,203.77247117756153,168.0465087890625,15,53.37693286795143,60.28932379465537
2024-04-03,AAPL,205.11347828743197,168.8527069091797,15,53.37693286795143,60.28932379465537
2024-04-04,AAPL,202.3593887221864,168.026611328125,15,53.37693286795143,60.28932379465537
2024-04-05,AAPL,203.2173971477991,168.7830352783203,15,53.37693286795143,60.28932379465537
2024-04-08,AAPL,201.0501765367247,167.65835571289062,15,53.37693286795143,60.28932379465537
2024-04-09,AAPL,201.20183025224512,168.8726043701172,15,53.37693286795143,60.28932379465537
2024-04-10,AAPL,197.89113406700818,166.99148559570312,15,53.37693286795143,60.28932379465537
2024-04-11,AAPL,204.76697669286546,174.21737670898438,15,53.37693286795143,60.28932379465537
2024-04-12,AAPL,207.33619467586396,175.72027587890625,15,53.37693286795143,60.28932379465537
2024-04-15,AAPL,204.1755964904121,171.87841796875,15,53.37693286795143,60.28932379465537
2024-04-16,AAPL,200.945277289959,168.583984375,15,53.37693286795143,60.28932379465537
2024-04-17,AAPL,197.4964859924974,167.21046447753906,15,53.37693286795143,60.28932379465537
2024-04-18,AAPL,195.9513195713278,166.2549591064453,15,53.37693286795143,60.28932379465537
2024-04-19,AAPL,193.43647954563076,164.2245635986328,15,53.37693286795143,60.28932379465537
2024-04-22,AAPL,194.68388748473626,165.0605926513672,15,53.37693286795143,60.28932379465537
2024-04-23,AAPL,195.64632840169978,166.11561584472656,15,53.37693286795143,60.28932379465537
2024-04-24,AAPL,197.5352753380382,168.2256622314453,15,53.37693286795143,60.28932379465537
2024-04-25,AAPL,198.6543193049969,169.09156799316406,15,53.37693286795143,60.28932379465537
2024-04-26,AAPL,197.45113699645248,168.50436401367188,15,53.37693286795143,60.28932379465537
2024-04-29,AAPL,199.88989424358255,172.68460083007812,15,53.37693286795143,60.28932379465537
2024-04-30,AAPL,197.55254318914044,169.52951049804688,15,53.37693286795143,60.28932379465537
2024-05-01,AAPL,193.52279705040087,168.50436401367188,15,53.37693286795143,60.28932379465537
2024-05-02,AAPL,196.45834533552,172.21682739257812,15,53.37693286795143,60.28932379465537
2024-05-03,AAPL,204.5286355559785,182.5181884765625,15,53.37693286795143,60.28932379465537
2024-05-06,AAPL,203.28375530399396,180.8560485839844,15,53.37693286795143,60.28932379465537
