ds,unique_id,ARIMA,y,Interval,MAE,RMSE
2023-02-21,AAPL,148.82239629283654,146.99755859375,10,59.8664763565138,67.64753154933723
2023-02-22,AAPL,149.93077966471026,147.42327880859375,10,59.8664763565138,67.64753154933723
2023-02-23,AAPL,150.95667288711192,147.9083709716797,10,59.8664763565138,67.64753154933723
2023-02-24,AAPL,148.60609711059178,145.24525451660156,10,59.8664763565138,67.64753154933723
2023-02-27,AAPL,150.93757772691583,146.44314575195312,10,59.8664763565138,67.64753154933723
2023-02-28,AAPL,149.54008616275252,145.9382781982422,10,59.8664763565138,67.64753154933723
2023-03-01,AAPL,148.56696742512014,143.85922241210938,10,59.8664763565138,67.64753154933723
2023-03-02,AAPL,150.68954869995983,144.45321655273438,10,59.8664763565138,67.64753154933723
2023-03-03,AAPL,154.9345419801587,149.52212524414062,10,59.8664763565138,67.64753154933723
2023-03-06,AAPL,158.73537017073193,152.29415893554688,10,59.8664763565138,67.64753154933723
2023-03-07,AAPL,157.96776629964117,150.08642578125,10,59.8664763565138,67.64753154933723
2023-03-08,AAPL,159.85185202892103,151.34371948242188,10,59.8664763565138,67.64753154933723
2023-03-09,AAPL,158.73995492439954,149.08648681640625,10,59.8664763565138,67.64753154933723
2023-03-10,AAPL,156.879777768448,147.01736450195312,10,59.8664763565138,67.64753154933723
2023-03-13,AAPL,160.32176364845614,148.9676971435547,10,59.8664763565138,67.64753154933723
2023-03-14,AAPL,163.13489926854473,151.0665283203125,10,59.8664763565138,67.64753154933723
2023-03-15,AAPL,165.6628527400284,151.46255493164062,10,59.8664763565138,67.64753154933723
2023-03-16,AAPL,169.43070664093997,154.29397583007812,10,59.8664763565138,67.64753154933723
2023-03-17,AAPL,167.3391425853199,153.45245361328125,10,59.8664763565138,67.64753154933723
2023-03-20,AAPL,170.36192126728014,155.8284912109375,10,59.8664763565138,67.64753154933723
2023-03-21,AAPL,173.726589196136,157.68972778320312,10,59.8664763565138,67.64753154933723
2023-03-22,AAPL,171.9538388875122,156.25421142578125,10,59.8664763565138,67.64753154933723
2023-03-23,AAPL,173.68911275551548,157.34323120117188,10,59.8664763565138,67.64753154933723
2023-03-24,AAPL,175.57133618582628,158.65005493164062,10,59.8664763565138,67.64753154933723
2023-03-27,AAPL,174.50260259437755,156.69970703125,10,59.8664763565138,67.64753154933723
2023-03-28,AAPL,173.14066094706445,156.0760040283203,10,59.8664763565138,67.64753154933723
2023-03-29,AAPL,176.05755337599783,159.1648712158203,10,59.8664763565138,67.64753154933723
2023-03-30,AAPL,178.8508312988421,160.73898315429688,10,59.8664763565138,67.64753154933723
2023-03-31,AAPL,181.69372807167676,163.25363159179688,10,59.8664763565138,67.64753154933723
2023-04-03,AAPL,184.07562611265286,164.51095581054688,10,59.8664763565138,67.64753154933723
2023-04-04,AAPL,183.47466585212558,163.97633361816406,10,59.8664763565138,67.64753154933723
2023-04-05,AAPL,181.64694959789648,162.125,10,59.8664763565138,67.64753154933723
2023-04-06,AAPL,183.53123337594278,163.0160369873047,10,59.8664763565138,67.64753154933723
2023-04-10,AAPL,181.37684406625579,160.4122772216797,10,59.8664763565138,67.64753154933723
2023-04-11,AAPL,179.60095777868338,159.194580078125,10,59.8664763565138,67.64753154933723
2023-04-12,AAPL,178.62968842847485,158.50155639648438,10,59.8664763565138,67.64753154933723
2023-04-13,AAPL,182.22265915984755,163.9070587158203,10,59.8664763565138,67.64753154933723
2023-04-14,AAPL,181.7618231415414,163.56053161621094,10,59.8664763565138,67.64753154933723
2023-04-17,AAPL,184.04792527210608,163.58033752441406,10,59.8664763565138,67.64753154933723
2023-04-18,AAPL,186.522111672781,164.80795288085938,10,59.8664763565138,67.64753154933723
2023-04-19,AAPL,188.43695501533588,165.95639038085938,10,59.8664763565138,67.64753154933723
2023-04-20,AAPL,187.33348524080623,164.9861602783203,10,59.8664763565138,67.64753154933723
2023-04-21,AAPL,185.3629863459294,163.37245178222656,10,59.8664763565138,67.64753154933723
2023-04-24,AAPL,186.59793144740445,163.67935180664062,10,59.8664763565138,67.64753154933723
2023-04-25,AAPL,185.4186622304726,162.13490295410156,10,59.8664763565138,67.64753154933723
2023-04-26,AAPL,185.07538802355535,162.125,10,59.8664763565138,67.64753154933723
2023-04-27,AAPL,188.67089853269283,166.72860717773438,10,59.8664763565138,67.64753154933723
2023-04-28,AAPL,192.12036509830958,167.9859161376953,10,59.8664763565138,67.64753154933723
2023-05-01,AAPL,192.1576274555445,167.89678955078125,10,59.8664763565138,67.64753154933723
2023-05-02,AAPL,191.44737010023704,166.85728454589844,10,59.8664763565138,67.64753154933723
2023-05-03,AAPL,188.8686177424108,165.7781524658203,10,59.8664763565138,67.64753154933723
2023-05-04,AAPL,186.59825973189112,164.1347198486328,10,59.8664763565138,67.64753154933723
2023-05-05,AAPL,192.31090429309702,171.8370819091797,10,59.8664763565138,67.64753154933723
2023-05-08,AAPL,191.982857173255,171.7677764892578,10,59.8664763565138,67.64753154933723
2023-05-09,AAPL,190.90122927095348,170.05502319335938,10,59.8664763565138,67.64753154933723
2023-05-10,AAPL,193.48457568333805,171.82716369628906,10,59.8664763565138,67.64753154933723
2023-05-11,AAPL,195.78862818826482,172.01527404785156,10,59.8664763565138,67.64753154933723
2023-05-12,AAPL,194.8332838216605,171.08335876464844,10,59.8664763565138,67.64753154933723
2023-05-15,AAPL,194.5264816865037,170.58766174316406,10,59.8664763565138,67.64753154933723
2023-05-16,AAPL,194.8976959486547,170.58766174316406,10,59.8664763565138,67.64753154933723
2023-05-17,AAPL,196.2237728826368,171.2023162841797,10,59.8664763565138,67.64753154933723
